ID,Label,Description
1157103721672847361,Figurative Mentions,cough
1153838186075848704,Other Mentions,cancer
1153881061560061952,Figurative Mentions,parkinson
813168268957470720,Other Mentions,alzheimer
1153085578637918209,Other Mentions,parkinson
1153713822202396672,Other Mentions,fever
1153797473699131393,Health mentions,migraine
1147334541222092801,Health mentions,headache
1147383772846919680,Health mentions,headache
1153624493799198721,Health mentions,migraine
811702765181435904,Other Mentions,cancer
1153824632660611072,Health mentions,migraine
1157102488354533384,Other Mentions,parkinson
811747953543094273,Other Mentions,alzheimer
1158765952596660226,Other Mentions,alzheimer
1153605936164085760,Other Mentions,fever
1147523551844556801,Health mentions,headache
811776464609624064,Other Mentions,depression
1154055904653959169,Health mentions,migraine
902660308426047488,Other Mentions,parkinson
1154016139938344961,Figurative Mentions,fever
1158848094286635008,Other Mentions,cough
811704653687783424,Other Mentions,cancer
1147131553698308097,Health mentions,migraine
1153789597135986690,Figurative Mentions,headache
1153512805070508033,Figurative Mentions,heart attack
1154031129189638144,Other Mentions,depression
1153530542396248065,Figurative Mentions,stroke
813234886874042368,Health mentions,stroke
1158230810660462604,Other Mentions,cough
1153663136421072899,Other Mentions,cancer
902652176568373248,Other Mentions,alzheimer
1153891580970856448,Other Mentions,stroke
1147288716140077056,Figurative Mentions,headache
1153817824130846722,Health mentions,headache
1154353271538114561,Other Mentions,alzheimer
1153517810859073537,Health mentions,migraine
1158706189527482369,Other Mentions,parkinson
1147064089291608064,Health mentions,headache
1153484933165473792,Figurative Mentions,headache
1153656388444405761,Other Mentions,stroke
1153988545725550593,Figurative Mentions,depression
811701532399988737,Health mentions,cancer
813075342491459584,Other Mentions,parkinson
1154038471083696128,Health mentions,headache
1153742045628051457,Figurative Mentions,headache
1153750993433010176,Other Mentions,depression
1154117322447081472,Other Mentions,parkinson
811674865526837248,Other Mentions,alzheimer
1153144084833476609,Other Mentions,stroke
1158799634166427648,Health mentions,cough
905543884704550912,Other Mentions,cancer
1154037309496389636,Other Mentions,alzheimer
902651537775890432,Other Mentions,alzheimer
1153425064672542721,Other Mentions,stroke
1154103447286886400,Figurative Mentions,headache
1153117696948502528,Health mentions,fever
1154096682851848192,Other Mentions,alzheimer
905516762292150272,Figurative Mentions,heart attack
1153104374198984704,Figurative Mentions,heart attack
1148222034624897025,Other Mentions,alzheimer
1158716383103987713,Other Mentions,cough
1154971871491870721,Other Mentions,alzheimer
1154076678701953027,Other Mentions,migraine
1153772572619788288,Health mentions,migraine
1158165988875153408,Health mentions,cough
1153835334129483776,Other Mentions,stroke
1147233312139702273,Figurative Mentions,migraine
905555197837152256,Other Mentions,cancer
1154092389738434561,Other Mentions,parkinson
1154007144188055554,Figurative Mentions,stroke
902669279094607873,Other Mentions,stroke
905516033246683136,Other Mentions,stroke
1157432203573436416,Figurative Mentions,cough
1158815502132584449,Figurative Mentions,cough
1153099643586326528,Other Mentions,cancer
1147196842972553216,Health mentions,migraine
813178409870327808,Other Mentions,stroke
1158519388980617217,Figurative Mentions,cough
1154101531500797953,Figurative Mentions,fever
1147256733061922816,Other Mentions,migraine
812649316154245120,Other Mentions,parkinson
1154514221935128576,Other Mentions,alzheimer
1153740934372298753,Other Mentions,headache
1155225386017591298,Figurative Mentions,fever
1153705384013492224,Figurative Mentions,heart attack
1154338552660078595,Other Mentions,alzheimer
1153554705320071168,Other Mentions,heart attack
1158477786786476033,Other Mentions,alzheimer
905539546393214976,Other Mentions,depression
1153214910349766656,Other Mentions,migraine
811706314493755394,Other Mentions,cancer
1153641343857700865,Other Mentions,cancer
1158754366716727296,Other Mentions,depression
813195040164036608,Health mentions,stroke
1153735564107161600,Figurative Mentions,fever
1154233593561939968,Other Mentions,alzheimer
1153514462810218496,Figurative Mentions,headache
1154013029371191296,Other Mentions,cancer
1154376079202648065,Figurative Mentions,heart attack
811700362281385984,Other Mentions,cancer
1153504566270484480,Figurative Mentions,fever
1147060624733757440,Health mentions,headache
1153982729639419904,Figurative Mentions,fever
1147518745507749889,Health mentions,headache
1158204329699893248,Figurative Mentions,cough
1154060719060594688,Other Mentions,fever
811705036237664257,Other Mentions,cancer
1147222955270770689,Health mentions,headache
1158776825067253760,Other Mentions,alzheimer
1147054471899488256,Figurative Mentions,headache
1158850469944614914,Figurative Mentions,cough
1154438010311548928,Other Mentions,parkinson
1154062559349288960,Figurative Mentions,stroke
1153276926238384129,Other Mentions,migraine
1158850514936840193,Health mentions,cough
1153681998424281090,Health mentions,headache
1154060467490439170,Figurative Mentions,stroke
1153508839666409472,Figurative Mentions,headache
1153988475776933888,Other Mentions,stroke
813175582968152064,Other Mentions,stroke
1153524188348444674,Health mentions,headache
1153537755588091904,Health mentions,headache
1153695137761042434,Other Mentions,fever
1154084478983311360,Other Mentions,migraine
1153659433349783552,Other Mentions,cancer
1153776208271691776,Health mentions,alzheimer
1154674048665817089,Figurative Mentions,fever
1153504969464483841,Figurative Mentions,stroke
1153202628656082946,Health mentions,headache
1158302699940716544,Other Mentions,cough
1158909793748365313,Figurative Mentions,cough
1154103248766287872,Other Mentions,fever
1154009568101511168,Figurative Mentions,heart attack
1153825943565131778,Other Mentions,heart attack
813233553169186818,Other Mentions,stroke
1158872643791179776,Health mentions,cough
1147554108183863296,Health mentions,headache
811668830464446464,Figurative Mentions,heart attack
811782641821155328,Health mentions,depression
1154720567016079360,Figurative Mentions,heart attack
905780672782008320,Other Mentions,parkinson
1153420025887416321,Health mentions,cancer
811706539560095744,Figurative Mentions,cancer
1153498038805159936,Figurative Mentions,fever
812726610344427520,Other Mentions,parkinson
1158386292197117952,Health mentions,cough
1153883588401610757,Health mentions,headache
902673571838779392,Other Mentions,alzheimer
1156978872254115841,Figurative Mentions,parkinson
1153708431225905152,Other Mentions,depression
811769462009380864,Health mentions,depression
1153140789821804544,Figurative Mentions,depression
1158378744836284417,Figurative Mentions,cough
1153729103893340160,Figurative Mentions,headache
902725116831858688,Other Mentions,cancer
1153865805303435264,Health mentions,migraine
905528296217092096,Other Mentions,stroke
1153713687959445504,Health mentions,migraine
1147080643194630144,Figurative Mentions,headache
1153763829974806528,Health mentions,headache
1147070802199814144,Health mentions,fever
811683422053736449,Other Mentions,heart attack
1157012262948765696,Health mentions,depression
1154024639892471814,Figurative Mentions,heart attack
1148848074690682880,Other Mentions,parkinson
1153101451624964096,Other Mentions,cancer
905554819565453313,Other Mentions,cancer
905538536937533441,Health mentions,depression
811706583214358528,Other Mentions,cancer
813202729564774400,Other Mentions,stroke
1154001130772471808,Health mentions,fever
1154112736176922624,Figurative Mentions,headache
1153897942962413568,Health mentions,fever
902718732878831617,Other Mentions,cancer
1153402109234241538,Other Mentions,headache
811672818240909314,Health mentions,alzheimer
1153634559012962305,Health mentions,migraine
1154107180024553476,Health mentions,fever
1154099497598955526,Figurative Mentions,heart attack
905478280421269504,Other Mentions,alzheimer
1147210877348786178,Figurative Mentions,headache
1153096130235969536,Figurative Mentions,fever
1153142035551019013,Health mentions,fever
1153977167975309312,Figurative Mentions,migraine
1158801714784428032,Figurative Mentions,cough
1153089271860826112,Figurative Mentions,migraine
902659026709876740,Health mentions,heart attack
1158819121951334401,Figurative Mentions,alzheimer
1147244180978241539,Health mentions,migraine
1154072136228601856,Health mentions,migraine
1154505095712661504,Other Mentions,parkinson
1154027864368398337,Figurative Mentions,stroke
1153489488993296386,Health mentions,fever
1153711343029149697,Figurative Mentions,heart attack
1154001328504311809,Health mentions,headache
1154404426532171776,Other Mentions,alzheimer
811762942538616832,Other Mentions,alzheimer
1153264349806387200,Other Mentions,migraine
1153703367946002436,Other Mentions,parkinson
1147423003275345920,Figurative Mentions,headache
813224974873989120,Figurative Mentions,stroke
1153534353156104192,Health mentions,migraine
811653432742473729,Figurative Mentions,heart attack
1147256716205207552,Health mentions,migraine
905539493482115072,Other Mentions,depression
1153483056285659136,Figurative Mentions,fever
1153495754008403969,Other Mentions,depression
1158649422949093376,Figurative Mentions,cough
1154113734622765057,Health mentions,migraine
1158882766559297536,Figurative Mentions,cough
1153278808214163457,Other Mentions,fever
905541406038654977,Health mentions,depression
1153754127467524096,Figurative Mentions,fever
905461320207798272,Health mentions,alzheimer
1153889330823348229,Figurative Mentions,fever
1148232815881936899,Other Mentions,parkinson
811700103329132544,Health mentions,cancer
1153659544976920581,Figurative Mentions,stroke
813185055602409476,Other Mentions,parkinson
1153711733191712768,Other Mentions,stroke
1154048519855980544,Other Mentions,fever
811658251200774144,Figurative Mentions,heart attack
1153613346588913664,Health mentions,depression
902724036450336769,Figurative Mentions,cancer
1147388130493915136,Health mentions,headache
1157091900274413570,Other Mentions,parkinson
905517100185247744,Figurative Mentions,heart attack
1148307269496594432,Other Mentions,cancer
1147473630160392192,Other Mentions,migraine
1154118779397259264,Health mentions,headache
1148228253028683776,Other Mentions,parkinson
1154048552240238600,Health mentions,migraine
1153682657588305921,Health mentions,fever
1154842350830718979,Health mentions,depression
1147174256679235584,Figurative Mentions,headache
902720677526077440,Other Mentions,cancer
1148252962214555649,Other Mentions,parkinson
1153658539509985280,Other Mentions,parkinson
1157095905281085440,Figurative Mentions,cough
